episode,steps,reward,avg_reward_100,avg_reward_20,loss,total_steps,elapsed_sec
95,99,-9.00,-9.00,-9.00,,3264,55.3
96,22,-7.00,-8.00,-8.00,,3286,75.2
97,36,-10.00,-8.67,-8.67,,3322,102.4
98,35,-12.50,-9.62,-9.62,,3357,129.0
